Latitude,Longitude,Kommune,Navn,Takster,Tilbudstyper,Pladser_på_tilbudstypen,Adresse,Kontaktperson,Pladser,Leder,Driftsherre,Virksomhedens_navn,Virksomhedsform,CVR,Tilsynsførende_myndighed,Årsomsætning,Soliditetsgrad,Overskud,Overskud_vs_omsætning,Løn_leder,Løn_personale,Løn_administration,Omkostninger_eksternt,Bestyrelseshonorarer,Løn_vs_omsætning,Omkostninger_til_kompetenceudvikling_vs_omsætning,Ejendomsomkostninger_vs_omsætning
,,,Præstehøj ApS,"Fra 708,44 - 2.971,45 kr.","Aktivitets- og samværstilbud, § 104
            
        
            
                Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbud til længerevarende ophold, § 108
            
        
            
                Beskyttet beskæftigelsestilbud, § 103","6 - Aktivitets- og samværstilbud, § 104
                
            
                
                    5 - Botilbud til midlertidige ophold, § 107
                
            
                
                    5 - Botilbud til længerevarende ophold, § 108
                
            
                
                    6 - Beskyttet beskæftigelsestilbud, § 103","Præstemarksvej 1
    

    4060 Kirke Såby","Kenny Jensen

                kenny@prsth.dk
                
                    Telefon: 54550635","Botilbud til længerevarende ophold, § 108
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            I hverdagen arbejdes der med relationer og struktur samt alm.  ADL -træning i det omfang den enkelte kan rumme det.

Herudover arbejdes der på, hele tiden, at forbedre den enkeltes livskvalitet.
        
    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                6 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 4 pladser forbeholdt beboere på botilbuddet
                
            
        
    

    

    
        
            Særlige forhold

            Der arbejdes primært med de sociale kompetencer udover rent praktiske opgaver der skal løses på stedet.
I aktivitetstilbuddet tilbydes der, udover praktiske opgaver , også mulighed for Gaming.
Der lægges vægt på struktur og personlig livskvalitet
        
    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            I hverdagen arbejdes der med relationer og struktur samt alm.  ADL -træning i det omfang den enkelte kan rumme det.
Herudover arbejdes der på, hele tiden, at forbedre den enkeltes livskvalitet.
        
    

            
                
    Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                6 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 4 pladser forbeholdt beboere på botilbuddet
                
            
        
    

    

    
        
            Særlige forhold

            Der arbejdes primært med de sociale kompetencer udover rent praktiske opgaver der skal løses på stedet.
I aktivitetstilbuddet tilbydes der, udover praktiske opgaver , også mulighed for Gaming.
Der lægges vægt på struktur og personlig livskvalitet","Kenny Jensen
    

    kenny@prsth.dk
    
        Telefon: 54550635",Tilbuddet selv,Præstehøj ApS,Anpartsselskab,39345447,Socialtilsyn Hovedstaden,,,,,,,,,,,,
,,,"Autismecenter Guldborgsund, Alslevvej 25, 4850 Stubbekøbing (Autismecenter Guldborgsund)",Fra 998 - 5.383 kr.,"Aktivitets- og samværstilbud, § 104
            
        
            
                Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
            
        
            
                Botilbud til længerevarende ophold, § 108
            
        
            
                Botilbud til midlertidige ophold, § 107","7 - Aktivitets- og samværstilbud, § 104
                
            
                
                    2 - Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
                
            
                
                    2 - Botilbud til længerevarende ophold, § 108
                
            
                
                    4 - Botilbud til midlertidige ophold, § 107","Alslevvej 25, st.  1
    

    4850 Stubbekøbing","Lasse Christian Frederiksen

                lcf@guldborgsund.dk
                
                    Telefon: 25182158","Aktivitets- og samværstilbud, § 104
    
    
        
            7 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            7 fleksible pladser (som fordeles på STU og §104) jf. sel. på autismecenteret er stedets aktivitets- og samværstilbud som medvirker til, at de unge har mulighed for at komme hjemmefra og deltage i sociale aktiviteter, og hvor der er mulighed for at udfolde sig sammen med andre unge og deltage i et socialt fællesskab.
        
    

            
                
    Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
    
    
        

            
                2 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            2 pladser jf.  sel. på autismecenter Guldborgsund er flexpladser dvs. at antallet mellem pladser til voksne og pladser til børn og unge kan variere. De kan således også anvendes ved overgangen fra ung u. 18 år til over 18 år.
        
    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        
            2 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            2 pladser på autismecenter Guldborgsund er flexpladser dvs. at antallet mellem pladser til voksne jf. sel. § 108 og § 107 kan bruges som henholdsvis længere varende eller midlertidigt botilbud.
        
    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        

            
                4 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            2 pladser på autismecenter Guldborgsund er flexpladser dvs. at antallet mellem pladser til voksne jf. sel. § 107 og § 108 og kan bruges ved overgang fra midlertidigt til længevarende botilbud.","Helle Birgitte Riis
    

    hbri@guldborgsund.dk
    
        Telefon: 25182185",Tilbuddet selv,Guldborgsund Kommune,Primærkommune,29188599,"EAN-nummer
    
        5798007151942",20.090.479 kr.,,-281.120 kr.,"-1,4 %",1.113.563 kr.,11.809.300 kr.,356.930 kr.,4.235.432 kr.,0 kr.,"88,31 %","0,3 %","4,82 %"
55.132621,10.51239,Svendborg Kommune,Sydbo,Fra 594 - 8.128 kr.,"Botilbud til længerevarende ophold, § 108
            
        
            
                Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
            
        
            
                Aktivitets- og samværstilbud, § 104
            
        
            
                Botilbud til midlertidige ophold, § 107","24 - Botilbud til længerevarende ophold, § 108
                
            
                
                    0 - Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
                
            
                
                    20 - Aktivitets- og samværstilbud, § 104
                
            
                
                    0 - Botilbud til midlertidige ophold, § 107","Stationsvej 74A
    

    5771 Stenstrup","Lisbeth Windeler

                lisbeth.juul.windeler@svendborg.dk
                
                    Telefon: +4520343215","Aktivitets- og samværstilbud, § 104
    
    
        

            
                20 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 20 pladser forbeholdt beboere på botilbuddet
                
            
        
    

    

    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        
            24 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        
            0 pladser -
            ingen ledige
        
    

    

    

            
                
    Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
    
    
        
            0 pladser -
            ingen ledige","Lisbeth Windeler
    

    lisbeth.juul.windeler@svendborg.dk
    
        Telefon: +4520343215",Tilbuddet selv,Svendborg Kommune,Primærkommune,29189730,"EAN-nummer
    
        5798006932214",,,,,,,,,,,,
55.76715,11.55606,Holbæk Kommune,"Botilbuddet Sirius, afdeling Hagesholm","Fra 627,04 - 9.283,13 kr.","Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbud til længerevarende ophold, § 108
            
        
            
                Børne- og ungehjem som opholdssted, § 43, stk. 1, nr. 6, og stk. 3
            
        
            
                Aktivitets- og samværstilbud, § 104","2 - Botilbud til midlertidige ophold, § 107
                
            
                
                    2 - Botilbud til længerevarende ophold, § 108
                
            
                
                    2 - Børne- og ungehjem som opholdssted, § 43, stk. 1, nr. 6, og stk. 3
                
            
                
                    6 - Aktivitets- og samværstilbud, § 104","Hagesholmvej 17
    

    4520 Svinninge","Lais Wardag

                lais@densocialfaglige.dk
                
                    Telefon: +4549405612","Aktivitets- og samværstilbud, § 104
    
    
        

            
                6 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 6 pladser forbeholdt beboere på botilbuddet
                
            
        
    

    

    

            
                
    Børne- og ungehjem som opholdssted, § 43, stk. 1, nr. 6, og stk. 3
    
    
        

            
                2 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        

            
                2 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        

            
                2 pladser -
                Kontakt afdelingen om ledige pladser","Lais Wardag
    

    lais@densocialfaglige.dk
    
        Telefon: +4549405612",Tilbuddet selv,Den Socialfaglige Organisation ApS,Anpartsselskab,40217312,Socialtilsyn Midt,11.557.181 kr.,"63,31 %",2.252.387 kr.,"19,49 %",67.468 kr.,6.130.278 kr.,56.190 kr.,1.180.015 kr.,6.030 kr.,"64,98 %","1,1 %","8,28 %"
55.106829,10.413394,Svendborg Kommune,"Botilbuddet Sirius, afdeling Eskebjerg","Fra 627,04 - 8.305,32 kr.","Botilbud til midlertidige ophold, § 107
            
        
            
                Børne- og ungehjem som opholdssted, § 43, stk. 1, nr. 6, og stk. 3
            
        
            
                Botilbud til længerevarende ophold, § 108
            
        
            
                Aktivitets- og samværstilbud, § 104","4 - Botilbud til midlertidige ophold, § 107
                
            
                
                    1 - Børne- og ungehjem som opholdssted, § 43, stk. 1, nr. 6, og stk. 3
                
            
                
                    4 - Botilbud til længerevarende ophold, § 108
                
            
                
                    9 - Aktivitets- og samværstilbud, § 104","Eskebjergvej 7
    

    5762 Vester Skerninge","Søren Jørgensen

                sorend@densocialfaglige.dk
                
                    Telefon: +4549400048","Børne- og ungehjem som opholdssted, § 43, stk. 1, nr. 6, og stk. 3
    
    
        

            
                1 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        

            
                4 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        

            
                4 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                9 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 9 pladser forbeholdt beboere på botilbuddet
                
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser","Søren Jørgensen
    

    sorend@densocialfaglige.dk
    
        Telefon: +4549400048",Tilbuddet selv,Den Socialfaglige Organisation ApS,Anpartsselskab,40217312,Socialtilsyn Midt,25.093.678 kr.,"63,31 %",284.226 kr.,"1,13 %",172.043 kr.,14.044.456 kr.,143.284 kr.,3.021.510 kr.,15.376 kr.,"70,04 %","1,14 %","19,99 %"
55.909545,11.657153,Odsherred Kommune,Birkehuset - projektafdeling (Bakkegården),Fra 7.611 - 21.596 kr.,"Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
            
        
            
                Botilbud til længerevarende ophold, § 108
            
        
            
                Botilbud til midlertidige ophold, § 107
            
        
            
                Delvist lukket døgninstitution, § 43, stk. 1, nr. 6, og stk. 3, jf. § 61","5 - Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
                
            
                
                    1 - Botilbud til længerevarende ophold, § 108
                
            
                
                    4 - Botilbud til midlertidige ophold, § 107
                
            
                
                    3 - Delvist lukket døgninstitution, § 43, stk. 1, nr. 6, og stk. 3, jf. § 61","Annebergparken 62
    

    4500 Nykøbing Sj","Peter Jørgensen

                pjo@regionsjaelland.dk
                
                    Telefon: 59965900","Botilbud til længerevarende ophold, § 108
    
    
        

            
                1 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    

            
                
    Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        

            
                4 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    

            
                
    Delvist lukket døgninstitution, § 43, stk. 1, nr. 6, og stk. 3, jf. § 61
    
    
        

            
                3 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser","Peter Jørgensen
    

    pjo@regionsjaelland.dk
    
        Telefon: 59965900",Tilbuddet selv,Region Sjælland,Region,29190658,"EAN-nummer
    
        5798002014228",90.751.969 kr.,,2.883.483 kr.,"3,18 %",1.003.511 kr.,43.151.931 kr.,6.743.146 kr.,10.423.291 kr.,0 kr.,"71,6 %","0,55 %","10,01 %"
56.0172514,8.8907717,Herning Kommune,Moesgaard (Opholdsstedet Moesgaard),"Fra 563,81 - 3.697,7 kr.","Aktivitets- og samværstilbud, § 104
            
        
            
                Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbud til længerevarende ophold, § 108
            
        
            
                Beskyttet beskæftigelsestilbud, § 103","6 - Aktivitets- og samværstilbud, § 104
                
            
                
                    2 - Botilbud til midlertidige ophold, § 107
                
            
                
                    4 - Botilbud til længerevarende ophold, § 108
                
            
                
                    5 - Beskyttet beskæftigelsestilbud, § 103","Arnborgvej 15 15d
    

    6933 Kibæk","Maren Hansen

                forstander@opholdsstedetmoesgaard.dk
                
                    Telefon: 97191280","Botilbud til længerevarende ophold, § 108
    
    
        
            4 pladser -
            ingen ledige
        
    

    

    

            
                
    Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        
            2 pladser -
            ingen ledige
        
    

    

    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                6 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 6 pladser forbeholdt beboere på botilbuddet","Maren Hansen
    

    forstander@opholdsstedetmoesgaard.dk
    
        Telefon: 97191280",Tilbuddet selv,Opholdsstedet Moesgaard,Fonde og andre selvejende institutioner,26280451,Socialtilsyn Midt,25.261.395 kr.,"71,8 %",2.487.977 kr.,"9,85 %",726.237 kr.,12.144.934 kr.,556.921 kr.,1.622.939 kr.,200.250 kr.,"66,31 %","1,6 %","11,2 %"
55.325159,8.7731,Esbjerg Kommune,Midgårdhus (Specialcenter Syddanmark),Fra 356 - 1.674 kr.,"Botilbud til længerevarende ophold, § 108
            
        
            
                Botilbud til midlertidige ophold, § 107
            
        
            
                Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
            
        
            
                Aktivitets- og samværstilbud, § 104","11 - Botilbud til længerevarende ophold, § 108
                
            
                
                    4 - Botilbud til midlertidige ophold, § 107
                
            
                
                    1 - Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
                
            
                
                    10 - Aktivitets- og samværstilbud, § 104","Kastanie Alle 16
    

    6760 Ribe","Bettina Bauder

                Bettina.Bauder@rsyd.dk
                
                    Telefon: 29603707","Botilbud til midlertidige ophold, § 107
    
    
        

            
                4 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                10 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 10 pladser forbeholdt beboere på botilbuddet
                
            
        
    

    

    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        

            
                11 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
    
    
        

            
                1 pladser -
                Kontakt afdelingen om ledige pladser","Allan Hansen
    

    akh@rsyd.dk
    
        Telefon: 61386893",Tilbuddet selv,Region Syddanmark,Region,29190909,"EAN-nummer
    
        5798002571349",119.797.782 kr.,,6.405.783 kr.,"5,35 %",726.420 kr.,79.793.558 kr.,4.585.296 kr.,9.187.209 kr.,0 kr.,"82,95 %","0,6 %","2,93 %"
55.123498,10.510462,Svendborg Kommune,"Botilbuddet Sirius, afdeling Assensvej (Botilbuddet Sirius, afdeling Eskebjerg)","Fra 627,04 - 7.338,46 kr.","Aktivitets- og samværstilbud, § 104
            
        
            
                Botilbud til længerevarende ophold, § 108
            
        
            
                Botilbud til midlertidige ophold, § 107
            
        
            
                Børne- og ungehjem som opholdssted, § 43, stk. 1, nr. 6, og stk. 3","2 - Aktivitets- og samværstilbud, § 104
                
            
                
                    1 - Botilbud til længerevarende ophold, § 108
                
            
                
                    1 - Botilbud til midlertidige ophold, § 107
                
            
                
                    0 - Børne- og ungehjem som opholdssted, § 43, stk. 1, nr. 6, og stk. 3","Assensvej 140
    

    5771 Stenstrup","Søren Jørgensen

                sorend@densocialfaglige.dk
                
                    Telefon: +4549400048","Botilbud til længerevarende ophold, § 108
    
    
        

            
                1 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        

            
                1 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                2 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 2 pladser forbeholdt beboere på botilbuddet
                
            
        
    

    

    

            
                
    Børne- og ungehjem som opholdssted, § 43, stk. 1, nr. 6, og stk. 3
    
    
        

            
                0 pladser -
                Kontakt afdelingen om ledige pladser","Søren Jørgensen
    

    sorend@densocialfaglige.dk
    
        Telefon: +4549400048",Tilbuddet selv,Den Socialfaglige Organisation ApS,Anpartsselskab,40217312,Socialtilsyn Midt,25.093.678 kr.,"63,31 %",284.226 kr.,"1,13 %",172.043 kr.,14.044.456 kr.,143.284 kr.,3.021.510 kr.,15.376 kr.,"70,04 %","1,14 %","19,99 %"
55.462196,10.014377,Middelfart Kommune,Afd. Kertevej (Kraphusene),"Fra 0 - 10.453,93 kr.","Botilbud til længerevarende ophold, § 108
            
        
            
                Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
            
        
            
                Botilbud til midlertidige ophold, § 107
            
        
            
                Aktivitets- og samværstilbud, § 104","1 - Botilbud til længerevarende ophold, § 108
                
            
                
                    0 - Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
                
            
                
                    0 - Botilbud til midlertidige ophold, § 107
                
            
                
                    1 - Aktivitets- og samværstilbud, § 104","Juelsmindevej 11
    

    5463 Harndrup","Casper Johnsen

                cjoh@kraphusene.dk
                
                    Telefon: 48888180","Aktivitets- og samværstilbud, § 104
    
    
        
            1 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        
            0 pladser -
            ingen ledige
        
    

    

    

            
                
    Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
    
    
        
            0 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        
            1 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Hvoraf pladsen er fleksibel imellem §43 stk. 1 nr. 6 jf. stk. 3, §107 og §108.","Navnet er hemmeligt
    

    sikkermail@kraphusene.dk
    
        Telefon: 69170700",Tilbuddet selv,Kraphusene ApS,Anpartsselskab,43004808,Socialtilsyn Syd,,,,,,,,,,,,
55.500212,9.723247,Middelfart Kommune,"Teglgårdsparken (Autismecenter Syddanmark, Nymarksvej og Teglgårdsparken)",Fra 508 - 4.732 kr.,"Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
            
        
            
                Botilbudslignende tilbud, Lejebolig, Lejeloven
            
        
            
                Botilbud til længerevarende ophold, § 108
            
        
            
                Botilbud til midlertidige ophold, § 107","1 - Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
                
            
                
                    15 - Botilbudslignende tilbud, Lejebolig, Lejeloven
                
            
                
                    3 - Botilbud til længerevarende ophold, § 108
                
            
                
                    10 - Botilbud til midlertidige ophold, § 107","Teglgårdsparken 36
    

    5500 Middelfart","Anne-Mette Sørensen

                amso@rsyd.dk
                
                    Telefon: 30324621","Botilbud til midlertidige ophold, § 107
    
    
        

            
                10 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Teglgårdsparken er et botilbud til unge og voksne med autisme, der har brug for hjælp med en rehabiliterende og autismepædagogisk tilgang og samtidig ønsker en bolig, der ikke er ""institutionslignende"". Der er personale i tidsrummet fra kl. 7-23.
        
    

            
                
    Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
    
    
        
            1 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Teglgårdsparken er et botilbud til unge og voksne med autisme, der har brug for hjælp med en rehabiliterende og autismepædagogisk tilgang og samtidig ønsker en bolig, der ikke er ""institutionslignende"". Der er personale i tidsrummet fra kl. 7-23.
        
    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        

            
                3 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Teglgårdsparken er et botilbud til unge og voksne med autisme, der har brug for hjælp med en rehabiliterende og autismepædagogisk tilgang og samtidig ønsker en bolig, der ikke er ""institutionslignende"". Der er personale i tidsrummet fra kl. 7-23.
        
    

            
                
    Botilbudslignende tilbud, Lejebolig, Lejeloven
    
    
        

            
                15 pladser -
                Kontakt afdelingen om ledige pladser","Niels Christian Hansen
    

    nicfha@rsyd.dk
    
        Telefon: 99443198",Tilbuddet selv,Region Syddanmark,Region,29190909,"EAN-nummer
    
        5798002571554",79.526.000 kr.,,-1.503.000 kr.,"-1,89 %",3.223.000 kr.,58.488.000 kr.,1.100.000 kr.,4.060.000 kr.,0 kr.,"84,09 %","1,64 %","5,03 %"
55.462196,10.014377,Middelfart Kommune,Afd. Tommerupvej (Kraphusene),"Fra 0 - 10.453,93 kr.","Aktivitets- og samværstilbud, § 104
            
        
            
                Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
            
        
            
                Botilbud til længerevarende ophold, § 108
            
        
            
                Botilbud til midlertidige ophold, § 107","1 - Aktivitets- og samværstilbud, § 104
                
            
                
                    0 - Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
                
            
                
                    1 - Botilbud til længerevarende ophold, § 108
                
            
                
                    0 - Botilbud til midlertidige ophold, § 107","Juelsmindevej 11
    

    5463 Harndrup","Casper Johnsen

                cjoh@kraphusene.dk
                
                    Telefon: 48888180","Botilbud til midlertidige ophold, § 107
    
    
        
            0 pladser -
            ingen ledige
        
    

    

    

            
                
    Børne- og ungehjem som døgninstitution, § 43, stk. 1, nr. 6, og stk. 3
    
    
        
            0 pladser -
            ingen ledige
        
    

    

    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        
            1 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        
            1 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Hvoraf pladsen er fleksibel imellem §43 stk. 1 nr. 6 jf. stk. 3, §84, §107 og §108.","Navnet er hemmeligt
    

    sikkermail@kraphusene.dk
    
        Telefon: 69170700",Tilbuddet selv,Kraphusene ApS,Anpartsselskab,43004808,Socialtilsyn Syd,,,,,,,,,,,,
56.770969,9.874628,Mariagerfjord Kommune,Blå Kors Rold Skov,"Fra 505,62 - 1.930 kr.","Døgnbehandlingstilbud - Alkoholmisbrug, SUL § 141
            
        
            
                Døgnbehandlingstilbud - Stofmisbrug, § 101, jf. § 107
            
        
            
                Forsorgshjem/herberg, § 110
            
        
            
                Dagbehandlingstilbud - Alkoholmisbrug, SUL § 141
            
        
            
                Dagbehandlingstilbud - Stofmisbrug, § 101
            
        
            
                Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbud til længerevarende ophold, § 108","2 - Døgnbehandlingstilbud - Alkoholmisbrug, SUL § 141
                
            
                
                    2 - Døgnbehandlingstilbud - Stofmisbrug, § 101, jf. § 107
                
            
                
                    14 - Forsorgshjem/herberg, § 110
                
            
                
                    2 - Dagbehandlingstilbud - Alkoholmisbrug, SUL § 141
                
            
                
                    2 - Dagbehandlingstilbud - Stofmisbrug, § 101
                
            
                
                    11 - Botilbud til midlertidige ophold, § 107
                
            
                
                    10 - Botilbud til længerevarende ophold, § 108","Høftemarksvej 1
    

    9510 Arden","Jacob Andersen

                jka@blaakors.dk
                
                    Telefon: 98562555","Døgnbehandlingstilbud - Alkoholmisbrug, SUL § 141
    
    
        

            
                2 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Fleksibel mellem §§ 101, 107, 108 og 110 og § 141 efter SUL, så spørg for ledige pladser.
Der er både fleksibilitet mellem paragraffer samt teams.
Borgeren skal være indstillet på rusfrit ophold.
        
    

            
                
    Døgnbehandlingstilbud - Stofmisbrug, § 101, jf. § 107
    
    
        

            
                2 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Fleksibel mellem §§ 101, 107, 108 og 110 og § 141 efter SUL, så spørg for ledige pladser.
Der er både fleksibilitet mellem paragraffer samt teams.
Borgeren skal være indstillet på rusfrit ophold.
        
    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        

            
                11 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Fleksibel mellem §§ 101, 107, 108 og 110 og § 141 efter SUL, så spørg for ledige pladser.
Der er både fleksibilitet mellem paragraffer samt teams.
Borgeren skal være indstillet på rusfrit ophold.
        
    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        

            
                10 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Fleksibel mellem §§ 101, 107, 108 og 110 og § 141 efter SUL, så spørg for ledige pladser.
Der er både fleksibilitet mellem paragraffer samt teams.
Borgeren skal være indstillet på rusfrit ophold.
        
    

            
                
    Forsorgshjem/herberg, § 110
    
    
        

            
                14 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Fleksibel mellem §§ 101, 107, 108 og 110 og § 141 efter SUL, så spørg for ledige pladser.
Der er både fleksibilitet mellem paragraffer samt teams.
Borgeren skal være indstillet på rusfrit ophold.
        
    

            
                
    Dagbehandlingstilbud - Alkoholmisbrug, SUL § 141
    
    
        
            2 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Udelukkende optag i forlængelse af døgnbehandling hos os. 
        
    

            
                
    Dagbehandlingstilbud - Stofmisbrug, § 101
    
    
        
            2 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Udelukkende optag i forlængelse af døgnbehandling hos os.","Jacob Andersen
    

    jka@blaakors.dk
    
        Telefon: 98562555",Tilbuddet selv,Blå Kors Rold Skov,Øvrige virksomhedsformer,14578307,Socialtilsyn Midt,25.781.000 kr.,"80,4 %",-38.000 kr.,"-0,15 %",799.000 kr.,9.444.000 kr.,3.960.000 kr.,1.354.000 kr.,4.000 kr.,"63,14 %","2,8 %","13,2 %"
