Latitude,Longitude,Kommune,Navn,Takster,Tilbudstyper,Pladser_på_tilbudstypen,Adresse,Kontaktperson,Pladser,Leder,Driftsherre,Virksomhedens_navn,Virksomhedsform,CVR,Tilsynsførende_myndighed,Årsomsætning,Soliditetsgrad,Overskud,Overskud_vs_omsætning,Løn_leder,Løn_personale,Løn_administration,Omkostninger_eksternt,Bestyrelseshonorarer,Løn_vs_omsætning,Omkostninger_til_kompetenceudvikling_vs_omsætning,Ejendomsomkostninger_vs_omsætning
55.060606,9.108623,Tønder Kommune,"Birkely (Solgården, socialt botilbud)",Fra 1.842 - 3.406 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
            
        
            
                Botilbud til midlertidige ophold, § 107","0 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
                
            
                
                    6 - Botilbud til midlertidige ophold, § 107","Lundbyesvej 36
    

    6240 Løgumkloster","Steffen Reimers-Nielsen

                stere@toender.dk
                
                    Telefon: 20127752","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            0 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        

            
                6 pladser -
                Kontakt afdelingen om ledige pladser","Steffen Reimers-Nielsen
    

    stere@toender.dk
    
        Telefon: 20127752",Tilbuddet selv,Tønder Kommune,Primærkommune,29189781,"EAN-nummer
    
        5798005040224",24.125.821 kr.,,601.293 kr.,"2,49 %",638.307 kr.,15.939.728 kr.,326.266 kr.,2.273.803 kr.,0 kr.,"84,71 %","0,5 %","5,88 %"
54.996572,9.43055,Aabenraa Kommune,Boenhed Stubbæk,Fra 1.670 - 1.670 kr.,"Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","10 - Botilbud til midlertidige ophold, § 107
                
            
                
                    0 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Byvænget 4
    

    6200 Aabenraa","Annette Boisen

                aboi@aabenraa.dk
                
                    Telefon: 73768572","Botilbud til midlertidige ophold, § 107
    
    
        
            10 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            0 pladser -
            ingen ledige","Hella Petersen
    

    hjp@aabenraa.dk
    
        Telefon: 73768652",Tilbuddet selv,Aabenraa Kommune,Primærkommune,29189854,"EAN-nummer
    
        5798005101512",,,,,,,,,,,,
55.595192,12.340322,Greve Kommune,Bostedet Vangeleddet,Fra 1.308 - 2.385 kr.,"Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","3 - Botilbud til midlertidige ophold, § 107
                
            
                
                    21 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Vangeleddet 9
    

    2670 Greve","Marion Gerti Lomholt

                magl@greve.dk
                
                    Telefon: 21843935","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            21 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        

            
                3 pladser -
                Kontakt afdelingen om ledige pladser","Marion Gerti Lomholt
    

    magl@greve.dk
    
        Telefon: 21843935",Tilbuddet selv,Greve Kommune,Primærkommune,44023911,"EAN-nummer
    
        5798007856403",,,,,,,,,,,,
56.356471,8.669705,Holstebro Kommune,Botilbuddet Hyldgården hus 9 og 29 (Center for Handicap),Fra 427 - 729 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
            
        
            
                Botilbud til længerevarende ophold, § 108","10 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
                
            
                
                    11 - Botilbud til længerevarende ophold, § 108","Mellemtoft 1
    

    7500 Holstebro","Gitte Cramer

                gitte.cramer@holstebro.dk
                
                    Telefon: 96116501","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                10 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        
            11 pladser -
            ingen ledige","Inge Andersen
    

    inge.norgaard@holstebro.dk
    
        Telefon: 96114603",Tilbuddet selv,Holstebro Kommune,Primærkommune,29189927,"EAN-nummer
    
        5798004623398",163.715.303 kr.,,-4.907.365 kr.,-3 %,709.721 kr.,107.110.850 kr.,1.257.522 kr.,14.017.379 kr.,0 kr.,"77,81 %","0,7 %","3,8 %"
56.438254,8.770013,Holstebro Kommune,Botilbuddet Rydehjemmet (Center for Handicap),Fra 202 - 684 kr.,"Aktivitets- og samværstilbud, § 104
            
        
            
                Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","19 - Aktivitets- og samværstilbud, § 104
                
            
                
                    19 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Rydevej 10
    

    7830 Vinderup","Hanne Majdecki

                Hanne.Majdecki@holstebro.dk
                
                    Telefon: 96115047","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                19 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Rydehjemmet: En af pladserne er til en konkret borger med psykiatriske udfordringer.

        
    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                19 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Rydehjemmet: En af pladserne er til en konkret borger med psykiatriske udfordringer.","Inge Andersen
    

    inge.norgaard@holstebro.dk
    
        Telefon: 96114603",Tilbuddet selv,Holstebro Kommune,Primærkommune,29189927,"EAN-nummer
    
        5798004623398",163.715.303 kr.,,-4.907.365 kr.,-3 %,709.721 kr.,107.110.850 kr.,1.257.522 kr.,14.017.379 kr.,0 kr.,"77,81 %","0,7 %","3,8 %"
55.415184,10.315021,Odense Kommune,"Botilbuddet Rydsåvej, Gerontopsykiatrisk center",Fra 721 - 4.740 kr.,"Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","1 - Botilbud til midlertidige ophold, § 107
                
            
                
                    43 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Rydsåvej 66
    

    5210 Odense NV","Ulla Krog

                ullbk@odense.dk
                
                    Telefon: 21338091","Botilbud til midlertidige ophold, § 107
    
    
        
            1 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                43 pladser -
                Kontakt afdelingen om ledige pladser","Ulla Krog
    

    ullbk@odense.dk
    
        Telefon: 21338091",Tilbuddet selv,Odense Kommune,Primærkommune,35209115,"EAN-nummer
    
        5798006612406",,,,,,,,,,,,
54.929663,9.250178,Aabenraa Kommune,CHB - Bosted Sønderskoven 25/27,Fra 3.288 - 4.062 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
            
        
            
                Botilbud til midlertidige ophold, § 107","12 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
                
            
                
                    0 - Botilbud til midlertidige ophold, § 107","Sønderskovvej 25
    

    6360 Tinglev","Lene Geertsen

                lgee@aabenraa.dk
                
                    Telefon: 23359257","Botilbud til midlertidige ophold, § 107
    
    
        
            0 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            12 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold","Lene Geertsen
    

    lgee@aabenraa.dk
    
        Telefon: 23359257",Tilbuddet selv,Aabenraa Kommune,Primærkommune,29189854,"EAN-nummer
    
        5798005100997",,,,,,,,,,,,
56.471995,10.045171,Randers Kommune,Den alternative boform Ladegården,"Fra 1.330,83 - 1.439,59 kr.","Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","2 - Botilbud til midlertidige ophold, § 107
                
            
                
                    25 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Marienborgvej 8
    

    8930 Randers NØ","Arne Mortensen

                arne.mortensen@randers.dk
                
                    Telefon: 89157330","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                25 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        

            
                2 pladser -
                Kontakt afdelingen om ledige pladser","Arne Mortensen
    

    arne.mortensen@randers.dk
    
        Telefon: 89157330",Tilbuddet selv,LADEGÅRDEN,Øvrige virksomhedsformer,12833784,"EAN-nummer
    
        5798004293942",,,,,,,,,,,,
55.617945,12.610746,Tårnby Kommune,Kamager,Fra 2.598 - 7.610 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
            
        
            
                Botilbud til længerevarende ophold, § 108","16 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
                
            
                
                    24 - Botilbud til længerevarende ophold, § 108","Brønderslev Alle 21
    

    2770 Kastrup","Anna Marie Karleby

                mie.karleby@regionh.dk
                
                    Telefon: 38668181","Botilbud til længerevarende ophold, § 108
    
    
        
            24 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Kamager er bygget som et åbent sammenhængende tilbud i et plan, med alt under samme tag. Visitation til pladser foregår centralt i Region H, og der er ikke forskel på boligerne i afdelingerne. Takster og beboerbetaling for ophold er næsten ens, forskelle er kun begrundet i opkrævelsespraksis. 
Boligerne er etrums boliger (uden køkken) med eget bad/toilet og lille have. Beboerne benytter frit hele huset og færdes/opholder sig hvor de har lyst. Det pædagogiske tilbud er det samme på hele Kamager.
        
    

            
                
    Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            16 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Alle boliger på Kamager ligger under samme tag, i en stor sammenhængende enhed. Evt. behov for skærmning kan kun foregå ved personalestøtte.","Anna Marie Karleby
    

    mie.karleby@regionh.dk
    
        Telefon: 38668181",Tilbuddet selv,Region Hovedstaden,Region,29190623,"EAN-nummer
    
        5798001590419",,,,,,,,,,,,
55.96972,10.158393,Odder Kommune,Krogen (Bo- & beskæftigelse),Fra 1.803 - 3.293 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
            
        
            
                Botilbud til midlertidige ophold, § 107","10 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
                
            
                
                    1 - Botilbud til midlertidige ophold, § 107","Lundevej 35
    

    8300 Odder","Stinne Feldt Kristensen

                stinne.kristensen@odder.dk
                
                    Telefon: 21379314","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            10 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        
            1 pladser -
            ingen ledige","Charlotte Harrit
    

    charlotte.harrit@odder.dk
    
        Telefon: 24865539",Tilbuddet selv,Odder Kommune,Primærkommune,32264328,"EAN-nummer
    
        5798006128839",37.455.000 kr.,,455.000 kr.,"1,21 %",647.997 kr.,23.665.201 kr.,1.057.525 kr.,3.527.099 kr.,0 kr.,"79,89 %","0,14 %","5,01 %"
55.528134,11.492916,Sorø Kommune,Lundebo,Fra 410 - 2.413 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
            
        
            
                Aktivitets- og samværstilbud, § 104","58 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
                
            
                
                    7 - Aktivitets- og samværstilbud, § 104","Ventemøllevej 30
    

    4293 Dianalund","Eva Annette Sell

                evse@soroe.dk
                
                    Telefon: 58271520","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                58 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                7 pladser -
                Kontakt afdelingen om ledige pladser","Eva Annette Sell
    

    evse@soroe.dk
    
        Telefon: 58271520",Tilbuddet selv,Sorø Kommune,Primærkommune,29189994,"EAN-nummer
    
        5798007624811",,,,,,,,,,,,
55.259606,10.40769,Faaborg-Midtfyn Kommune,Palleshave Bo (BO- OG AKTIVITETSCENTER PALLESHAVE),Fra 1.401 - 2.165 kr.,"Botilbud til længerevarende ophold, § 108
            
        
            
                Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","6 - Botilbud til længerevarende ophold, § 108
                
            
                
                    19 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Hedebovej 48
    

    5750 Ringe","Birgit Søgren Nielsen

                bisni@fmk.dk
                
                    Telefon: 72536875","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            19 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbud til længerevarende ophold, § 108
    
    
        

            
                6 pladser -
                Kontakt afdelingen om ledige pladser","Birgit Søgren Nielsen
    

    bisni@fmk.dk
    
        Telefon: 72536875",Tilbuddet selv,Faaborg-Midtfyn Kommune,Primærkommune,29188645,"EAN-nummer
    
        5798006900862",,,,,,,,,,,,
55.267083,9.914803,Assens Kommune,Pilebakken - Pilehaven 84 5610 Assens,Fra 1.621 - 2.059 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
            
        
            
                Botilbud til midlertidige ophold, § 107","36 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
                
            
                
                    2 - Botilbud til midlertidige ophold, § 107","Pilehaven 84
    

    5610 Assens","Valdemar Skaaning

                valsk@assens.dk
                
                    Telefon: 21814985","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            36 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        
            2 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Aflastningspladser.","Valdemar Skaaning
    

    valsk@assens.dk
    
        Telefon: 21814985",Tilbuddet selv,Assens Kommune,Primærkommune,29189692,"EAN-nummer
    
        5798006863747",,,,,,,,,,,,
55.862335,9.491027,Hedensted Kommune,"Specialområde Autisme, Tørring - Overbygård (Specialområde Autisme, Tørring)",Fra 1.001 - 1.238 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
            
        
            
                Botilbud til midlertidige ophold, § 107","11 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
                
            
                
                    1 - Botilbud til midlertidige ophold, § 107","Nordre Fælledvej 2
    

    7160 Tørring","Sanne Frølund

                Safroe@rm.dk
                
                    Telefon: 24753799","Botilbud til midlertidige ophold, § 107
    
    
        

            
                1 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                11 pladser -
                Kontakt afdelingen om ledige pladser","Vivian Elkjær
    

    Vivelk@rm.dk
    
        Telefon: 24643302",Tilbuddet selv,Region Midtjylland,Region,29190925,"EAN-nummer
    
        5798002762792",67.272.000 kr.,,819.000 kr.,"1,22 %",653.000 kr.,40.171.000 kr.,1.162.000 kr.,254.000 kr.,0 kr.,"67,2 %","2,38 %","9,37 %"
55.273192,9.907136,Assens Kommune,Stærevænget (Bostederne uden døgn - Handicap),Fra 819 - 819 kr.,"Botilbud til midlertidige ophold, § 107
            
        
            
                Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","1 - Botilbud til midlertidige ophold, § 107
                
            
                
                    15 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Stærevænget 17
    

    5610 Assens","Stine Rasmussen

                stara@assens.dk
                
                    Telefon: 24618910","Botilbud til midlertidige ophold, § 107
    
    
        
            1 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            De 2 enheder har samlet 1 plads som kan anvendes fleksibelt mellem botilbudslignende tilbud og § 107. 
        
    

            
                
    Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            15 pladser -
            ingen ledige","Stine Rasmussen
    

    stara@assens.dk
    
        Telefon: 24618910",Tilbuddet selv,Assens Kommune,Primærkommune,29189692,"EAN-nummer
    
        5790001114817",9.573.875 kr.,,73.562 kr.,"0,77 %",414.822 kr.,7.198.883 kr.,189.575 kr.,515.200 kr.,0 kr.,"86,89 %","0,82 %","3,48 %"
55.42058,10.452175,Odense Kommune,Svovlhatten (Bo- og Rehabiliteringscentret Bjerggårdshaven og Svovlhatten),Fra 0 - 4.340 kr.,"Botilbudslignende tilbud, Lejebolig, Lejeloven
            
        
            
                Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","3 - Botilbudslignende tilbud, Lejebolig, Lejeloven
                
            
                
                    7 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Bjerggårdshaven 31
    

    5240 Odense NØ",Navnet er hemmeligt,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            7 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbudslignende tilbud, Lejebolig, Lejeloven
    
    
        

            
                3 pladser -
                Kontakt afdelingen om ledige pladser","Peder Sobarnia Dichmann
    

    pedi@odense.dk
    
        Telefon: 28109467",Tilbuddet selv,Odense Kommune,Primærkommune,35209115,"EAN-nummer
    
        5798006612673",38.313.455 kr.,,283.312 kr.,"0,74 %",585.657 kr.,26.705.463 kr.,181.670 kr.,3.820.388 kr.,0 kr.,"84,37 %","1,27 %","6,15 %"
55.384382,10.046733,Assens Kommune,Team 4 (Lindebjerg Allé 1 - 22),Fra 1.690 - 1.984 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
            
        
            
                Botilbud til midlertidige ophold, § 107","19 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
                
            
                
                    2 - Botilbud til midlertidige ophold, § 107","Lindebjerg Allé 18
    

    5560 Aarup","Henriette Anette Kristiansen

                hakri@assens.dk
                
                    Telefon: 21794159","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            19 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        
            2 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            2 af tilbuddets samlede antal pladser kan anvendes fleksibelt mellem
botilbudslignende tilbud og § 107. De 2 pladser efter § 107 kan ligge i Team 4.","Carsten Petterson
    

    capet@assens.dk
    
        Telefon: 30316470",Tilbuddet selv,Assens Kommune,Primærkommune,29189692,"EAN-nummer
    
        5798006876822",40.816.422 kr.,,783.990 kr.,"1,92 %",1.447.148 kr.,29.121.000 kr.,649.152 kr.,2.641.173 kr.,0 kr.,"82,95 %","0,59 %","6,38 %"
56.461886,10.046354,Randers Kommune,§85 støtte i botilbud (Lene Bredahls Gade),Fra 121 - 3.350 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
            
        
            
                Aktivitets- og samværstilbud, § 104","24 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
                
            
                
                    0 - Aktivitets- og samværstilbud, § 104","Lene Bredahls Gade 9
    

    8900 Randers C","Mette Birkmose Christensen

                mettebirkmose@randers.dk
                
                    Telefon: 28499391","Aktivitets- og samværstilbud, § 104
    
    
        

            
                0 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            I boligdelen bor 24 borgere, hvoraf en del benytter det integrerede aktivitetstilbud og nogle af stedets beboere benytter andre aktivitetstilbud end det stedlige. Desuden er der op til 20 eksterne borgere som benytter aktivitetstilbuddet, afhængig af om alle pladser optaget af borgere fra bodelen.  
        
    

            
                
    Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                24 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            I boligdelen bor 24 borgere, hvoraf en del benytter det integrerede aktivitetstilbud og nogle af stedets beboere benytter andre aktivitetstilbud end det stedlige.","Mie Nybroe
    

    mie.agerskov.nybroe@randers.dk
    
        Telefon: 89156700",Tilbuddet selv,Randers Kommune,Primærkommune,29189668,"EAN-nummer
    
        5798004294277",,,,,,,,,,,,
56.1997154,8.7587254,Herning Kommune,Afd. 1 (Bofællesskabet Solglimt),"Fra 845,43 - 845,43 kr.","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
            
        
            
                Botilbud til længerevarende ophold, § 108
            
        
            
                Botilbud til midlertidige ophold, § 107","10 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
                
            
                
                    2 - Botilbud til længerevarende ophold, § 108
                
            
                
                    0 - Botilbud til midlertidige ophold, § 107","Nørrevænget 1 3
    

    7480 Vildbjerg","Jørgen Andersen

                solje@diakon.dk
                
                    Telefon: 24697801","Botilbud til længerevarende ophold, § 108
    
    
        
            2 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Der indgår tilsammen 2 pladser på Nørrevænget 2, Vildbjerg.
        
    

            
                
    Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            10 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        
            0 pladser -
            ingen ledige","Jørgen Andersen
    

    solje@diakon.dk
    
        Telefon: 24697801",Tilbuddet selv,Den Selvejende Institution Bofællesskabet Solglimt,Øvrige virksomhedsformer,11935095,"EAN-nummer
    
        5798006428113",13.192.102 kr.,"37,9 %",-2.662 kr.,"-0,02 %",1.758.866 kr.,7.395.653 kr.,0 kr.,0 kr.,6.955 kr.,"69,45 %","4,02 %","11,13 %"
54.86472,10.732667,Langeland Kommune,Bofællesskabet Brungårdsvænget,"Fra 2.013,96 - 2.014 kr.","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
            
        
            
                Botilbud til midlertidige ophold, § 107","14 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
                
            
                
                    1 - Botilbud til midlertidige ophold, § 107","Brungårdsvænget 37
    

    5900 Rudkøbing","Bonnie Boisen

                bln@langelandkommune.dk
                
                    Telefon: 22882851","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            14 pladser -
            ingen ledige
        
    

    

    

            
                
    Botilbud til midlertidige ophold, § 107
    
    
        
            1 pladser -
            ingen ledige","Bonnie Boisen
    

    bln@langelandkommune.dk
    
        Telefon: 22882851",Tilbuddet selv,Langeland Kommune,Primærkommune,29188955,"EAN-nummer
    
        5798007058104",,,,,,,,,,,,
56.301884,9.59837,Silkeborg Kommune,Bofællesskabet Kernehuset,"Fra 727,9 - 1.202,99 kr.","Aktivitets- og samværstilbud, § 104
            
        
            
                Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","6 - Aktivitets- og samværstilbud, § 104
                
            
                
                    12 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Rugvænget 60
    

    8643 Ans By","Linda Arnbjerg

                Linda@kernehuset-ans.dk
                
                    Telefon: 86888628","Aktivitets- og samværstilbud, § 104
    
    
        
            6 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Tilbuddet er for Kernehusets beboere:
Beboere som ikke kan benytte transportmuligheden fra andre aktivitetstilbud, eller beboere som har fysisk, psykisk eller kognitive udfordringer således, at kommunen og Kernehuset vurderer, at de vil profitere af et internt aktivitetstilbud.
Beboere der er stoppet på et andet aktivitetstilbud, og som venter på et andet kommunalt tilbud. 

        
    

            
                
    Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            12 pladser -
            ingen ledige","Linda Arnbjerg
    

    Linda@kernehuset-ans.dk
    
        Telefon: 86888628",Tilbuddet selv,Den selvejende institution Kernehuset,Øvrige virksomhedsformer,27258654,Socialtilsyn Midt,,,,,,,,,,,,
55.77021,12.496742,Lyngby-Taarbæk Kommune,Bofællesskabet Kirsten Marie,"Fra 1.349,91 - 3.249,32 kr.","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
            
        
            
                Friplejebolig, Friplejeboligloven","0 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
                
            
                
                    24 - Friplejebolig, Friplejeboligloven","Vinkelvej 3
    

    2800 Kongens Lyngby","Christina Hansen

                cbj@mariehjem.dk
                
                    Telefon: 45881928","Friplejebolig, Friplejeboligloven
    
    
        
            24 pladser -
            ingen ledige
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    

            
                
    Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            0 pladser -
            ingen ledige","Christina Hansen
    

    cbj@mariehjem.dk
    
        Telefon: 45881928",Tilbuddet selv,Den selvejende institution Bofællesskabet Kirsten Marie,Øvrige virksomhedsformer,32511759,Lyngby-Taarbæk Kommune,,,,,,,,,,,,
